channel,date,color
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Green
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_04,Yellow
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Green
NBC,2017_10_05,Yellow
NBC,2017_10_05,Yellow
NBC,2017_10_05,Yellow
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Green
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_06,Yellow
NBC,2017_10_07,Green
NBC,2017_10_07,Green
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
NBC,2017_10_07,Yellow
